;Unnamed: 0;year;school_name;class_name;class_symbol;class_type;class_size;occupation;available_languages;extended_subjects;points_stats_min;points_stats_avg;points_stats_max
1843;1134;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-niem);1a;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem;Technik pojazdów samochodowych;34.95;-1;-1
1844;1135;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-niem);1b;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem;Technik pojazdów samochodowych;51.9;-1;-1
1845;1136;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-niem);1b;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem;Technik pojazdów samochodowych;47.95;-1;-1
1846;1137;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-niem);1b;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem;Technik pojazdów samochodowych;34.95;-1;-1
1847;1138;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-niem);1c;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem;Technik pojazdów samochodowych;51.9;-1;-1
1848;1139;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-niem);1c;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem;Technik pojazdów samochodowych;47.95;-1;-1
1849;1140;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-niem);1c;ogólnodostępny;34;Technik pojazdów samochodowych;ang,niem;Technik pojazdów samochodowych;34.95;-1;-1
1850;1141;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-ros);1d;ogólnodostępny;34;Technik pojazdów samochodowych;ang,ros;Technik pojazdów samochodowych;70.45;-1;-1
1851;1142;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-ros);1d;ogólnodostępny;34;Technik pojazdów samochodowych;ang,ros;Technik pojazdów samochodowych;39.05;-1;-1
1852;1143;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-ros);1e;ogólnodostępny;34;Technik pojazdów samochodowych;ang,ros;Technik pojazdów samochodowych;70.45;-1;-1
1853;1144;2022;Technikum Samochodowe nr 3;[O] Technik pojazdów samochodowych (ang-ros);1e;ogólnodostępny;34;Technik pojazdów samochodowych;ang,ros;Technik pojazdów samochodowych;39.05;-1;-1
1854;1145;2022;Technikum Samochodowe nr 3;[O] Technik logistyk (ang-niem);1f;ogólnodostępny;34;Technik logistyk;ang,niem;Technik logistyk;14.0;-1;-1
1855;1146;2022;Technikum Samochodowe nr 3;[O] Technik logistyk (ang-ros);1g;ogólnodostępny;34;Technik logistyk;ang,ros;Technik logistyk;41.05;-1;-1
1856;1147;2022;Technikum Samochodowe nr 3;[O] Technik mechatronik (ang-niem);1h;ogólnodostępny;34;Technik mechatronik;ang,niem;Technik mechatronik;35.4;-1;-1
1857;1148;2022;Branżowa Szkoła I stopnia nr 11;[O] Mechanik pojazdów samochodowych (ang);1a_MPS;ogólnodostępny;34;Mechanik pojazdów samochodowych;ang;Mechanik pojazdów samochodowych;22.05;-1;-1
1858;1149;2022;Branżowa Szkoła I stopnia nr 11;[O] Mechanik pojazdów samochodowych (ang);1b_MPS;ogólnodostępny;34;Mechanik pojazdów samochodowych;ang;Mechanik pojazdów samochodowych;22.05;-1;-1
1859;1150;2022;Branżowa Szkoła I stopnia nr 11;[O] Kierowca mechanik (ang);1c_KM;ogólnodostępny;34;Kierowca mechanik;ang;Kierowca mechanik;37.15;-1;-1
1860;1151;2022;Branżowa Szkoła I stopnia nr 11;[O] Kierowca mechanik (ang);1c_KM;ogólnodostępny;34;Kierowca mechanik;ang;Kierowca mechanik;33.25;-1;-1
1861;1152;2022;Branżowa Szkoła I stopnia nr 11;[O] Kierowca mechanik (ang);1d;ogólnodostępny;34;Kierowca mechanik;ang;Kierowca mechanik;37.15;-1;-1
1862;1153;2022;Branżowa Szkoła I stopnia nr 11;[O] Kierowca mechanik (ang);1d;ogólnodostępny;34;Kierowca mechanik;ang;Kierowca mechanik;33.25;-1;-1
1863;1154;2022;Branżowa Szkoła I stopnia nr 11;[O] Lakiernik samochodowy (ang);1e_Lak;ogólnodostępny;34;Lakiernik samochodowy;ang;Lakiernik samochodowy;44.7;-1;-1
1864;1155;2022;Branżowa Szkoła I stopnia nr 11;[O] Elektromechanik pojazdów samochodowych (ang);1f_EM;ogólnodostępny;34;Elektromechanik pojazdów samochodowych;ang;Elektromechanik pojazdów samochodowych;47.5;-1;-1
1865;1156;2022;CLV Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Bohaterek Powstania Warszawskiego;[D] hist-pol (ang-niem*);1A_DJ_N;dwujęzyczny;34;;ang,niem;hist,pol;179.54;-1;-1
1866;1157;2022;CLV Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Bohaterek Powstania Warszawskiego;[D] hist-pol (ang-hisz*);1A_DJ_H;dwujęzyczny;34;;ang,hisz;hist,pol;185.78;-1;-1
1867;1158;2022;CLV Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Bohaterek Powstania Warszawskiego;[D] fiz-mat (ang-niem*);1B_DJ_N;dwujęzyczny;34;;ang,niem;fiz,mat;187.15;-1;-1
